TxBENCH,0.96 beta,詳細ベンチマーク,

経過時間,現在の読み込み mB/s,現在の書き込み mB/s,現在の読み込み MB/s,現在の書き込み MB/s,現在の読み込み IO/s,現在の書き込み IO/s,現在の読み込み平均応答時間(ms),現在の書き込み平均応答時間(ms),現在の読み込み最小応答時間(ms),現在の書き込み最小応答時間(ms),現在の読み込み最大応答時間(ms),現在の書き込み最大応答時間(ms),現在の読み込みバイト数,現在の書き込みバイト数,現在の読み込みI/O数,現在の書き込みI/O数,全体の読み込み mB/s,全体の書き込み mB/s,全体の読み込み MB/s,全体の書き込み MB/s,全体の読み込み IO/s,全体の書き込み IO/s,全体の読み込み平均応答時間(ms),全体の書き込み平均応答時間(ms),全体の読み込み最小応答時間(ms),全体の書き込み最小応答時間(ms),全体の読み込み最大応答時間(ms),全体の書き込み最大応答時間(ms),全体の読み込みバイト数,全体の書き込みバイト数,全体の読み込みI/O数,全体の書き込みI/O数,
0:10:30:995,0.000000,0.016380,0.000000,0.015622,0.000000,3.999143,0.000000,218.708750,0.000000,204.413200,0.000000,259.010100,0,16384,0,4,0.000000,0.994957,0.000000,0.948865,0.000000,242.909433,0.000000,4.114489,0.000000,0.170000,0.000000,1446.785900,0,627810304,0,153274,
0:10:31:996,0.000000,0.020462,0.000000,0.019515,0.000000,4.995720,0.000000,202.160580,0.000000,0.467500,0.000000,283.043900,0,20480,0,5,0.000000,0.993414,0.000000,0.947393,0.000000,242.532661,0.000000,4.120950,0.000000,0.170000,0.000000,1446.785900,0,627830784,0,153279,
0:10:32:995,0.000000,0.016397,0.000000,0.015637,0.000000,4.003064,0.000000,243.518250,0.000000,208.587400,0.000000,259.033900,0,16384,0,4,0.000000,0.991871,0.000000,0.945922,0.000000,242.156120,0.000000,4.127197,0.000000,0.170000,0.000000,1446.785900,0,627847168,0,153283,
0:10:33:995,0.000000,0.016396,0.000000,0.015637,0.000000,4.003025,0.000000,256.906675,0.000000,203.636900,0.000000,320.402300,0,16384,0,4,0.000000,0.990334,0.000000,0.944456,0.000000,241.780764,0.000000,4.133793,0.000000,0.170000,0.000000,1446.785900,0,627863552,0,153287,
0:10:34:995,0.000000,0.016384,0.000000,0.015625,0.000000,3.999947,0.000000,244.183225,0.000000,235.355400,0.000000,249.796700,0,16384,0,4,0.000000,0.988800,0.000000,0.942993,0.000000,241.406296,0.000000,4.140057,0.000000,0.170000,0.000000,1446.785900,0,627879936,0,153291,
0:10:35:995,0.000000,0.020479,0.000000,0.019530,0.000000,4.999743,0.000000,201.777240,0.000000,0.423800,0.000000,271.535200,0,20480,0,5,0.000000,0.987278,0.000000,0.941541,0.000000,241.034563,0.000000,4.146503,0.000000,0.170000,0.000000,1446.785900,0,627900416,0,153296,
0:10:36:994,0.000000,0.020499,0.000000,0.019550,0.000000,5.004750,0.000000,199.761600,0.000000,0.472800,0.000000,269.599900,0,20480,0,5,0.000000,0.985761,0.000000,0.940095,0.000000,240.664376,0.000000,4.152883,0.000000,0.170000,0.000000,1446.785900,0,627920896,0,153301,
0:10:37:995,0.000000,0.020455,0.000000,0.019507,0.000000,4.993785,0.000000,233.143620,0.000000,211.606400,0.000000,259.048000,0,20480,0,5,0.000000,0.984246,0.000000,0.938650,0.000000,240.294522,0.000000,4.160352,0.000000,0.170000,0.000000,1446.785900,0,627941376,0,153306,
0:10:38:995,0.000000,0.016380,0.000000,0.015621,0.000000,3.999049,0.000000,256.987650,0.000000,229.205500,0.000000,280.026800,0,16384,0,4,0.000000,0.982731,0.000000,0.937206,0.000000,239.924640,0.000000,4.166948,0.000000,0.170000,0.000000,1446.785900,0,627957760,0,153310,
0:10:39:994,0.000000,0.020506,0.000000,0.019556,0.000000,5.006449,0.000000,200.382320,0.000000,0.450000,0.000000,273.929000,0,20480,0,5,0.000000,0.981230,0.000000,0.935774,0.000000,239.558048,0.000000,4.173347,0.000000,0.170000,0.000000,1446.785900,0,627978240,0,153315,
0:10:40:994,0.000000,0.020473,0.000000,0.019524,0.000000,4.998227,0.000000,196.802800,0.000000,0.474300,0.000000,296.094400,0,20480,0,5,0.000000,0.979730,0.000000,0.934344,0.000000,239.191986,0.000000,4.179629,0.000000,0.170000,0.000000,1446.785900,0,627998720,0,153320,
0:10:41:994,0.000000,0.016387,0.000000,0.015628,0.000000,4.000669,0.000000,237.751100,0.000000,205.696200,0.000000,275.334600,0,16384,0,4,0.000000,0.978230,0.000000,0.932913,0.000000,238.825700,0.000000,4.185723,0.000000,0.170000,0.000000,1446.785900,0,628015104,0,153324,
0:10:42:995,0.000000,0.012281,0.000000,0.011712,0.000000,2.998264,0.000000,262.646867,0.000000,214.912700,0.000000,290.051100,0,12288,0,3,0.000000,0.976727,0.000000,0.931479,0.000000,238.458722,0.000000,4.190780,0.000000,0.170000,0.000000,1446.785900,0,628027392,0,153327,
0:10:43:995,0.000000,0.016377,0.000000,0.015619,0.000000,3.998363,0.000000,279.244975,0.000000,267.763500,0.000000,289.786600,0,16384,0,4,0.000000,0.975235,0.000000,0.930057,0.000000,238.094500,0.000000,4.197955,0.000000,0.170000,0.000000,1446.785900,0,628043776,0,153331,
0:10:44:994,0.000000,0.016403,0.000000,0.015643,0.000000,4.004635,0.000000,271.485450,0.000000,247.975300,0.000000,315.231500,0,16384,0,4,0.000000,0.973750,0.000000,0.928641,0.000000,237.731985,0.000000,4.204928,0.000000,0.170000,0.000000,1446.785900,0,628060160,0,153335,
0:10:45:994,0.000000,0.016379,0.000000,0.015621,0.000000,3.998899,0.000000,256.237025,0.000000,254.178100,0.000000,258.217700,0,16384,0,4,0.000000,0.972268,0.000000,0.927227,0.000000,237.370065,0.000000,4.211503,0.000000,0.170000,0.000000,1446.785900,0,628076544,0,153339,
0:10:46:996,0.000000,0.016363,0.000000,0.015605,0.000000,3.994922,0.000000,256.326700,0.000000,256.160400,0.000000,256.701500,0,16384,0,4,0.000000,0.970788,0.000000,0.925816,0.000000,237.008898,0.000000,4.218079,0.000000,0.170000,0.000000,1446.785900,0,628092928,0,153343,
0:10:47:994,0.000000,0.016407,0.000000,0.015647,0.000000,4.005709,0.000000,256.220075,0.000000,254.917900,0.000000,257.634500,0,16384,0,4,0.000000,0.969318,0.000000,0.924413,0.000000,236.649833,0.000000,4.224652,0.000000,0.170000,0.000000,1446.785900,0,628109312,0,153347,
0:10:48:995,0.000000,0.012283,0.000000,0.011714,0.000000,2.998765,0.000000,256.185567,0.000000,256.165600,0.000000,256.209700,0,12288,0,3,0.000000,0.967842,0.000000,0.923006,0.000000,236.289663,0.000000,4.229582,0.000000,0.170000,0.000000,1446.785900,0,628121600,0,153350,
0:10:49:994,0.000000,0.016396,0.000000,0.015636,0.000000,4.002903,0.000000,256.181300,0.000000,256.162200,0.000000,256.203300,0,16384,0,4,0.000000,0.966380,0.000000,0.921612,0.000000,235.932553,0.000000,4.236153,0.000000,0.170000,0.000000,1446.785900,0,628137984,0,153354,
0:10:50:994,0.000000,0.016384,0.000000,0.015625,0.000000,4.000070,0.000000,256.186900,0.000000,256.140700,0.000000,256.237200,0,16384,0,4,0.000000,0.964920,0.000000,0.920220,0.000000,235.576283,0.000000,4.242725,0.000000,0.170000,0.000000,1446.785900,0,628154368,0,153358,
0:10:51:994,0.000000,0.016382,0.000000,0.015623,0.000000,3.999424,0.000000,256.271850,0.000000,256.132800,0.000000,256.395600,0,16384,0,4,0.000000,0.963465,0.000000,0.918832,0.000000,235.221048,0.000000,4.249298,0.000000,0.170000,0.000000,1446.785900,0,628170752,0,153362,
0:10:52:994,0.000000,0.016382,0.000000,0.015623,0.000000,3.999422,0.000000,261.575900,0.000000,255.890800,0.000000,277.527100,0,16384,0,4,0.000000,0.962015,0.000000,0.917449,0.000000,234.866901,0.000000,4.256010,0.000000,0.170000,0.000000,1446.785900,0,628187136,0,153366,
0:10:53:995,0.000000,0.016362,0.000000,0.015604,0.000000,3.994702,0.000000,223.157425,0.000000,0.470000,0.000000,303.717200,0,16384,0,4,0.000000,0.960567,0.000000,0.916068,0.000000,234.513413,0.000000,4.261719,0.000000,0.170000,0.000000,1446.785900,0,628203520,0,153370,
0:10:54:994,0.000000,0.016411,0.000000,0.015650,0.000000,4.006480,0.000000,283.905825,0.000000,256.173300,0.000000,326.903600,0,16384,0,4,0.000000,0.959128,0.000000,0.914696,0.000000,234.162058,0.000000,4.269012,0.000000,0.170000,0.000000,1446.785900,0,628219904,0,153374,
0:10:55:994,0.000000,0.012285,0.000000,0.011715,0.000000,2.999167,0.000000,276.861000,0.000000,256.212500,0.000000,305.848900,0,12288,0,3,0.000000,0.957684,0.000000,0.913319,0.000000,233.809573,0.000000,4.274344,0.000000,0.170000,0.000000,1446.785900,0,628232192,0,153377,
0:10:56:994,0.000000,0.016380,0.000000,0.015621,0.000000,3.999006,0.000000,292.092950,0.000000,269.129800,0.000000,338.588800,0,16384,0,4,0.000000,0.956251,0.000000,0.911952,0.000000,233.459694,0.000000,4.281850,0.000000,0.170000,0.000000,1446.785900,0,628248576,0,153381,
0:10:57:994,0.000000,0.016392,0.000000,0.015633,0.000000,4.002027,0.000000,268.939075,0.000000,255.669500,0.000000,292.734400,0,16384,0,4,0.000000,0.954823,0.000000,0.910590,0.000000,233.111146,0.000000,4.288752,0.000000,0.170000,0.000000,1446.785900,0,628264960,0,153385,
0:10:58:995,0.000000,0.012273,0.000000,0.011705,0.000000,2.996400,0.000000,256.229333,0.000000,255.698500,0.000000,256.794900,0,12288,0,3,0.000000,0.953391,0.000000,0.909225,0.000000,232.761534,0.000000,4.293679,0.000000,0.170000,0.000000,1446.785900,0,628277248,0,153388,
0:10:59:995,0.000000,0.016379,0.000000,0.015621,0.000000,3.998869,0.000000,256.196925,0.000000,254.138700,0.000000,258.273300,0,16384,0,4,0.000000,0.951971,0.000000,0.907870,0.000000,232.414822,0.000000,4.300248,0.000000,0.170000,0.000000,1446.785900,0,628293632,0,153392,
0:11:00:994,0.000000,0.016406,0.000000,0.015646,0.000000,4.005346,0.000000,256.523750,0.000000,256.169200,0.000000,257.536600,0,16384,0,4,0.000000,0.950558,0.000000,0.906522,0.000000,232.069727,0.000000,4.306825,0.000000,0.170000,0.000000,1446.785900,0,628310016,0,153396,
0:11:01:994,0.000000,0.016383,0.000000,0.015624,0.000000,3.999634,0.000000,255.895925,0.000000,252.650800,0.000000,258.434300,0,16384,0,4,0.000000,0.949146,0.000000,0.905176,0.000000,231.725174,0.000000,4.313385,0.000000,0.170000,0.000000,1446.785900,0,628326400,0,153400,
0:11:02:994,0.000000,0.020489,0.000000,0.019540,0.000000,5.002313,0.000000,205.059460,0.000000,0.391000,0.000000,256.403900,0,20480,0,5,0.000000,0.947746,0.000000,0.903841,0.000000,231.383362,0.000000,4.319928,0.000000,0.170000,0.000000,1446.785900,0,628346880,0,153405,
0:11:03:995,0.000000,0.016364,0.000000,0.015606,0.000000,3.995157,0.000000,256.135850,0.000000,255.792800,0.000000,256.323400,0,16384,0,4,0.000000,0.946342,0.000000,0.902502,0.000000,231.040491,0.000000,4.326494,0.000000,0.170000,0.000000,1446.785900,0,628363264,0,153409,
0:11:04:994,0.000000,0.016392,0.000000,0.015633,0.000000,4.002059,0.000000,256.204650,0.000000,252.855000,0.000000,259.570400,0,16384,0,4,0.000000,0.944944,0.000000,0.901169,0.000000,230.699251,0.000000,4.333062,0.000000,0.170000,0.000000,1446.785900,0,628379648,0,153413,
0:11:05:994,0.000000,0.016389,0.000000,0.015630,0.000000,4.001210,0.000000,256.180225,0.000000,254.240400,0.000000,258.144000,0,16384,0,4,0.000000,0.943550,0.000000,0.899840,0.000000,230.358962,0.000000,4.339628,0.000000,0.170000,0.000000,1446.785900,0,628396032,0,153417,
0:11:06:995,0.000000,0.016373,0.000000,0.015615,0.000000,3.997373,0.000000,256.173275,0.000000,256.137200,0.000000,256.215900,0,16384,0,4,0.000000,0.942159,0.000000,0.898513,0.000000,230.019362,0.000000,4.346194,0.000000,0.170000,0.000000,1446.785900,0,628412416,0,153421,
0:11:07:994,0.000000,0.016393,0.000000,0.015634,0.000000,4.002257,0.000000,256.291025,0.000000,256.192800,0.000000,256.405800,0,16384,0,4,0.000000,0.940774,0.000000,0.897192,0.000000,229.681199,0.000000,4.352762,0.000000,0.170000,0.000000,1446.785900,0,628428800,0,153425,
0:11:08:994,0.000000,0.012288,0.000000,0.011719,0.000000,3.000079,0.000000,254.659333,0.000000,251.683700,0.000000,256.266800,0,12288,0,3,0.000000,0.939386,0.000000,0.895869,0.000000,229.342368,0.000000,4.357657,0.000000,0.170000,0.000000,1446.785900,0,628441088,0,153428,
0:11:09:994,0.000000,0.016380,0.000000,0.015621,0.000000,3.999073,0.000000,257.339725,0.000000,256.162200,0.000000,260.643200,0,16384,0,4,0.000000,0.938008,0.000000,0.894555,0.000000,229.005952,0.000000,4.364252,0.000000,0.170000,0.000000,1446.785900,0,628457472,0,153432,
0:11:10:994,0.000000,0.016381,0.000000,0.015623,0.000000,3.999386,0.000000,273.296250,0.000000,254.243600,0.000000,301.289100,0,16384,0,4,0.000000,0.936635,0.000000,0.893244,0.000000,228.670566,0.000000,4.371263,0.000000,0.170000,0.000000,1446.785900,0,628473856,0,153436,
0:11:11:994,0.000000,0.012290,0.000000,0.011720,0.000000,3.000390,0.000000,299.249233,0.000000,257.031200,0.000000,328.701100,0,12288,0,3,0.000000,0.935259,0.000000,0.891933,0.000000,228.334787,0.000000,4.377028,0.000000,0.170000,0.000000,1446.785900,0,628486144,0,153439,
0:11:12:994,0.000000,0.016383,0.000000,0.015624,0.000000,3.999862,0.000000,270.921625,0.000000,251.909700,0.000000,316.229400,0,16384,0,4,0.000000,0.933894,0.000000,0.890631,0.000000,228.001435,0.000000,4.383977,0.000000,0.170000,0.000000,1446.785900,0,628502528,0,153443,
0:11:13:995,0.000000,0.012284,0.000000,0.011715,0.000000,2.999019,0.000000,291.491833,0.000000,256.196000,0.000000,346.015300,0,12288,0,3,0.000000,0.932526,0.000000,0.889326,0.000000,227.667491,0.000000,4.389590,0.000000,0.170000,0.000000,1446.785900,0,628514816,0,153446,
0:11:14:994,0.000000,0.016391,0.000000,0.015632,0.000000,4.001666,0.000000,293.834050,0.000000,256.195200,0.000000,346.660400,0,16384,0,4,0.000000,0.931169,0.000000,0.888032,0.000000,227.336268,0.000000,4.397135,0.000000,0.170000,0.000000,1446.785900,0,628531200,0,153450,
0:11:15:994,0.000000,0.016390,0.000000,0.015631,0.000000,4.001419,0.000000,256.192950,0.000000,256.072800,0.000000,256.315300,0,16384,0,4,0.000000,0.929817,0.000000,0.886742,0.000000,227.006003,0.000000,4.403698,0.000000,0.170000,0.000000,1446.785900,0,628547584,0,153454,
0:11:16:995,0.000000,0.016373,0.000000,0.015615,0.000000,3.997355,0.000000,256.188725,0.000000,251.938000,0.000000,260.550100,0,16384,0,4,0.000000,0.928466,0.000000,0.885455,0.000000,226.676374,0.000000,4.410261,0.000000,0.170000,0.000000,1446.785900,0,628563968,0,153458,
0:11:17:994,0.000000,0.016400,0.000000,0.015640,0.000000,4.003875,0.000000,256.195800,0.000000,256.141800,0.000000,256.292900,0,16384,0,4,0.000000,0.927122,0.000000,0.884173,0.000000,226.348262,0.000000,4.416824,0.000000,0.170000,0.000000,1446.785900,0,628580352,0,153462,
0:11:18:995,0.000000,0.016369,0.000000,0.015610,0.000000,3.996249,0.000000,256.334825,0.000000,256.089300,0.000000,256.712100,0,16384,0,4,0.000000,0.925780,0.000000,0.882893,0.000000,226.020481,0.000000,4.423390,0.000000,0.170000,0.000000,1446.785900,0,628596736,0,153466,
0:11:19:994,0.000000,0.012298,0.000000,0.011728,0.000000,3.002436,0.000000,256.075233,0.000000,255.772400,0.000000,256.268700,0,12288,0,3,0.000000,0.924438,0.000000,0.881612,0.000000,225.692775,0.000000,4.428309,0.000000,0.170000,0.000000,1446.785900,0,628609024,0,153469,
0:11:20:994,0.000000,0.016372,0.000000,0.015613,0.000000,3.996993,0.000000,256.239975,0.000000,256.183800,0.000000,256.351100,0,16384,0,4,0.000000,0.923103,0.000000,0.880340,0.000000,225.366981,0.000000,4.434872,0.000000,0.170000,0.000000,1446.785900,0,628625408,0,153473,
0:11:21:994,0.000000,0.020491,0.000000,0.019541,0.000000,5.002589,0.000000,204.957980,0.000000,0.376800,0.000000,256.198800,0,20480,0,5,0.000000,0.921780,0.000000,0.879078,0.000000,225.044029,0.000000,4.441405,0.000000,0.170000,0.000000,1446.785900,0,628645888,0,153478,
0:11:22:994,0.000000,0.016380,0.000000,0.015621,0.000000,3.999084,0.000000,253.828800,0.000000,243.979400,0.000000,258.979900,0,16384,0,4,0.000000,0.920454,0.000000,0.877814,0.000000,224.720313,0.000000,4.447904,0.000000,0.170000,0.000000,1446.785900,0,628662272,0,153482,
0:11:23:994,0.000000,0.016380,0.000000,0.015621,0.000000,3.999016,0.000000,257.778575,0.000000,252.290600,0.000000,267.046300,0,16384,0,4,0.000000,0.919132,0.000000,0.876553,0.000000,224.397537,0.000000,4.454506,0.000000,0.170000,0.000000,1446.785900,0,628678656,0,153486,
0:11:24:994,0.000000,0.016391,0.000000,0.015632,0.000000,4.001744,0.000000,253.974175,0.000000,244.191200,0.000000,259.315200,0,16384,0,4,0.000000,0.917815,0.000000,0.875297,0.000000,224.075928,0.000000,4.461009,0.000000,0.170000,0.000000,1446.785900,0,628695040,0,153490,
0:11:25:994,0.000000,0.012288,0.000000,0.011719,0.000000,2.999948,0.000000,297.172933,0.000000,267.027300,0.000000,334.850500,0,12288,0,3,0.000000,0.916495,0.000000,0.874038,0.000000,223.753650,0.000000,4.466730,0.000000,0.170000,0.000000,1446.785900,0,628707328,0,153493,
0:11:26:995,0.000000,0.016375,0.000000,0.015617,0.000000,3.997914,0.000000,292.546900,0.000000,256.182500,0.000000,314.625500,0,16384,0,4,0.000000,0.915184,0.000000,0.872788,0.000000,223.433601,0.000000,4.474237,0.000000,0.170000,0.000000,1446.785900,0,628723712,0,153497,
0:11:27:996,0.000000,0.016368,0.000000,0.015610,0.000000,3.996131,0.000000,256.207600,0.000000,251.149000,0.000000,261.194600,0,16384,0,4,0.000000,0.913876,0.000000,0.871540,0.000000,223.114339,0.000000,4.480797,0.000000,0.170000,0.000000,1446.785900,0,628740096,0,153501,
0:11:28:994,0.000000,0.016415,0.000000,0.015655,0.000000,4.007601,0.000000,256.221050,0.000000,241.067500,0.000000,271.452300,0,16384,0,4,0.000000,0.912576,0.000000,0.870301,0.000000,222.796931,0.000000,4.487357,0.000000,0.170000,0.000000,1446.785900,0,628756480,0,153505,
0:11:29:995,0.000000,0.012272,0.000000,0.011704,0.000000,2.996111,0.000000,256.184067,0.000000,256.171900,0.000000,256.201500,0,12288,0,3,0.000000,0.911270,0.000000,0.869055,0.000000,222.477962,0.000000,4.492276,0.000000,0.170000,0.000000,1446.785900,0,628768768,0,153508,
0:11:30:994,0.000000,0.016398,0.000000,0.015639,0.000000,4.003481,0.000000,256.197650,0.000000,255.859000,0.000000,256.460800,0,16384,0,4,0.000000,0.909976,0.000000,0.867821,0.000000,222.162062,0.000000,4.498834,0.000000,0.170000,0.000000,1446.785900,0,628785152,0,153512,
0:11:31:994,0.000000,0.016384,0.000000,0.015625,0.000000,3.999888,0.000000,256.188500,0.000000,256.064000,0.000000,256.264500,0,16384,0,4,0.000000,0.908684,0.000000,0.866589,0.000000,221.846785,0.000000,4.505392,0.000000,0.170000,0.000000,1446.785900,0,628801536,0,153516,
0:11:32:994,0.000000,0.016384,0.000000,0.015625,0.000000,3.999940,0.000000,256.184075,0.000000,247.807900,0.000000,264.541400,0,16384,0,4,0.000000,0.907397,0.000000,0.865361,0.000000,221.532423,0.000000,4.511950,0.000000,0.170000,0.000000,1446.785900,0,628817920,0,153520,
0:11:33:994,0.000000,0.016379,0.000000,0.015620,0.000000,3.998678,0.000000,256.221575,0.000000,255.796600,0.000000,256.630500,0,16384,0,4,0.000000,0.906112,0.000000,0.864136,0.000000,221.218867,0.000000,4.518508,0.000000,0.170000,0.000000,1446.785900,0,628834304,0,153524,
0:11:34:995,0.000000,0.016383,0.000000,0.015624,0.000000,3.999674,0.000000,256.201975,0.000000,244.295000,0.000000,267.048000,0,16384,0,4,0.000000,0.904832,0.000000,0.862915,0.000000,220.906292,0.000000,4.525065,0.000000,0.170000,0.000000,1446.785900,0,628850688,0,153528,
0:11:35:995,0.000000,0.016379,0.000000,0.015620,0.000000,3.998691,0.000000,256.206500,0.000000,242.589700,0.000000,269.833200,0,16384,0,4,0.000000,0.903555,0.000000,0.861697,0.000000,220.594537,0.000000,4.531622,0.000000,0.170000,0.000000,1446.785900,0,628867072,0,153532,
0:11:36:995,0.000000,0.016373,0.000000,0.015615,0.000000,3.997390,0.000000,256.305975,0.000000,256.192700,0.000000,256.608500,0,16384,0,4,0.000000,0.902282,0.000000,0.860483,0.000000,220.283575,0.000000,4.538182,0.000000,0.170000,0.000000,1446.785900,0,628883456,0,153536,
0:11:37:994,0.000000,0.016415,0.000000,0.015655,0.000000,4.007600,0.000000,255.644425,0.000000,254.433400,0.000000,256.215400,0,16384,0,4,0.000000,0.901015,0.000000,0.859275,0.000000,219.974307,0.000000,4.544724,0.000000,0.170000,0.000000,1446.785900,0,628899840,0,153540,
0:11:38:995,0.000000,0.016359,0.000000,0.015601,0.000000,3.993923,0.000000,256.708700,0.000000,243.325900,0.000000,281.604900,0,16384,0,4,0.000000,0.899747,0.000000,0.858066,0.000000,219.664849,0.000000,4.551293,0.000000,0.170000,0.000000,1446.785900,0,628916224,0,153544,
0:11:39:995,0.000000,0.012284,0.000000,0.011715,0.000000,2.999104,0.000000,256.201200,0.000000,250.501100,0.000000,261.406300,0,12288,0,3,0.000000,0.898479,0.000000,0.856856,0.000000,219.355230,0.000000,4.556209,0.000000,0.170000,0.000000,1446.785900,0,628928512,0,153547,
